rr_cd,line_cd,station_cd,line_sort,station_sort,station_g_cd,r_type,rr_name,line_name,station_name,pref_cd,lon,lat,f_flag
99,99332,9933202,99332,9933202,9933202,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,千葉公園,12,140.117944,35.619774,1
99,99332,9933203,99332,9933203,9933203,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,作草部,12,140.115314,35.625806,1
99,99332,9933204,99332,9933204,9933204,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,天台,12,140.112902,35.631447,1
99,99332,9933205,99332,9933205,9933205,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,穴川,12,140.111849,35.639645,1
99,99332,9933206,99332,9933206,9933206,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,スポーツセンター,12,140.11611,35.643164,1
99,99332,9933207,99332,9933207,9933207,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,動物公園,12,140.125437,35.642585,1
99,99332,9933208,99332,9933208,9933208,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,みつわ台,12,140.134873,35.6387,1
99,99332,9933209,99332,9933209,1131412,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,都賀,12,140.148736,35.635491,1
99,99332,9933210,99332,9933210,9933210,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,桜木,12,140.160935,35.631308,1
99,99332,9933211,99332,9933211,9933211,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,小倉台,12,140.171873,35.627755,1
99,99332,9933212,99332,9933212,9933212,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,千城台北,12,140.181972,35.627436,1
99,99332,9933213,99332,9933213,9933213,1,千葉都市モノレール株式会社,千葉都市モノレール２号線,千城台,12,140.18856,35.622314,1
99,99333,9933301,99333,9933301,1132011,1,流鉄株式会社,流鉄流山線,馬橋,12,139.917042,35.811949,1
99,99333,9933302,99333,9933302,1130519,1,流鉄株式会社,流鉄流山線,幸谷,12,139.919912,35.826642,1
99,99333,9933303,99333,9933303,9933303,1,流鉄株式会社,流鉄流山線,小金城趾,12,139.916887,35.83601,1
99,99333,9933304,99333,9933304,9933304,1,流鉄株式会社,流鉄流山線,鰭ケ崎,12,139.911121,35.840948,1
99,99333,9933305,99333,9933305,9933305,1,流鉄株式会社,流鉄流山線,平和台,12,139.901108,35.851230,1
99,99333,9933306,99333,9933306,9933306,1,流鉄株式会社,流鉄流山線,流山,12,139.901766,35.855771,1
99,99334,9933401,99334,9933401,2400208,1,多摩都市モノレール株式会社,多摩モノレール,多摩センター,13,139.422782,35.623724,1
99,99334,9933402,99334,9933402,9933402,1,多摩都市モノレール株式会社,多摩モノレール,松が谷,13,139.422201,35.63169,1
99,99334,9933403,99334,9933403,9933403,1,多摩都市モノレール株式会社,多摩モノレール,大塚・帝京大学,13,139.416461,35.636878,1
99,99334,9933404,99334,9933404,9933404,1,多摩都市モノレール株式会社,多摩モノレール,中央大学・明星大学,13,139.408672,35.64197,1
99,99334,9933405,99334,9933405,2400502,1,多摩都市モノレール株式会社,多摩モノレール,多摩動物公園,13,139.403672,35.648666,1
99,99334,9933406,99334,9933406,9933406,1,多摩都市モノレール株式会社,多摩モノレール,程久保,13,139.410698,35.655093,1
99,99334,9933407,99334,9933407,2400129,1,多摩都市モノレール株式会社,多摩モノレール,高幡不動,13,139.415184,35.66148,1
99,99334,9933408,99334,9933408,9933408,1,多摩都市モノレール株式会社,多摩モノレール,万願寺,13,139.420079,35.671249,1
99,99334,9933409,99334,9933409,9933409,1,多摩都市モノレール株式会社,多摩モノレール,甲州街道,13,139.409191,35.678262,1
99,99334,9933410,99334,9933410,9933410,1,多摩都市モノレール株式会社,多摩モノレール,柴崎体育館,13,139.409191,35.689475,1
99,99334,9933411,99334,9933411,9933411,1,多摩都市モノレール株式会社,多摩モノレール,立川南,13,139.412546,35.696077,1
99,99334,9933412,99334,9933412,9933412,1,多摩都市モノレール株式会社,多摩モノレール,立川北,13,139.41254,35.699502,1
99,99334,9933413,99334,9933413,9933413,1,多摩都市モノレール株式会社,多摩モノレール,高松,13,139.413242,35.710158,1
99,99334,9933414,99334,9933414,9933414,1,多摩都市モノレール株式会社,多摩モノレール,立飛,13,139.417387,35.714717,1
99,99334,9933415,99334,9933415,9933415,1,多摩都市モノレール株式会社,多摩モノレール,泉体育館,13,139.419525,35.718775,1
99,99334,9933416,99334,9933416,9933416,1,多摩都市モノレール株式会社,多摩モノレール,砂川七番,13,139.418097,35.723319,1
99,99334,9933417,99334,9933417,2200805,1,多摩都市モノレール株式会社,多摩モノレール,玉川上水,13,139.417866,35.73223,1
99,99334,9933418,99334,9933418,9933418,1,多摩都市モノレール株式会社,多摩モノレール,桜街道,13,139.416653,35.739,1
99,99334,9933419,99334,9933419,9933419,1,多摩都市モノレール株式会社,多摩モノレール,上北台,13,139.415822,35.745824,1
99,99335,9933501,99335,9933501,1131431,1,銚子電気鉄道株式会社,銚子電鉄線,銚子,12,140.827557,35.729449,1
99,99335,9933502,99335,9933502,9933502,1,銚子電気鉄道株式会社,銚子電鉄線,仲ノ町,12,140.833871,35.728813,1
99,99335,9933503,99335,9933503,9933503,1,銚子電気鉄道株式会社,銚子電鉄線,観音,12,140.840112,35.728952,1
99,99335,9933504,99335,9933504,9933504,1,銚子電気鉄道株式会社,銚子電鉄線,本銚子,12,140.847844,35.731055,1
99,99335,9933505,99335,9933505,9933505,1,銚子電気鉄道株式会社,銚子電鉄線,笠上黒生,12,140.856893,35.728427,1
99,99335,9933506,99335,9933506,9933506,1,銚子電気鉄道株式会社,銚子電鉄線,西海鹿島,12,140.860207,35.725131,1
99,99335,9933507,99335,9933507,9933507,1,銚子電気鉄道株式会社,銚子電鉄線,海鹿島,12,140.863096,35.722089,1
99,99335,9933508,99335,9933508,9933508,1,銚子電気鉄道株式会社,銚子電鉄線,君ケ浜,12,140.860527,35.714093,1
99,99335,9933509,99335,9933509,9933509,1,銚子電気鉄道株式会社,銚子電鉄線,犬吠,12,140.860935,35.706258,1
99,99335,9933510,99335,9933510,9933510,1,銚子電気鉄道株式会社,銚子電鉄線,外川,12,140.857322,35.699314,1
99,99336,9933601,99336,9933601,1130227,1,東京モノレール株式会社,東京モノレール,浜松町,13,139.756747,35.655666,1
99,99336,9933602,99336,9933602,9933602,1,東京モノレール株式会社,東京モノレール,天王洲アイル,13,139.750675,35.622908,1
99,99336,9933603,99336,9933603,9933603,1,東京モノレール株式会社,東京モノレール,大井競馬場前,13,139.74708,35.595006,1
99,99336,9933604,99336,9933604,9933604,1,東京モノレール株式会社,東京モノレール,流通センター,13,139.748964,35.58186,1
99,99336,9933605,99336,9933605,9933605,1,東京モノレール株式会社,東京モノレール,昭和島,13,139.749918,35.570656,1
99,99336,9933606,99336,9933606,9933606,1,東京モノレール株式会社,東京モノレール,整備場,13,139.753366,35.555125,1
99,99336,9933607,99336,9933607,2700205,1,東京モノレール株式会社,東京モノレール,天空橋,13,139.75423,35.548908,1
99,99336,9933608,99336,9933608,9933608,1,東京モノレール株式会社,東京モノレール,新整備場,13,139.786777,35.542773,1
99,99336,9933609,99336,9933609,2700206,1,東京モノレール株式会社,東京モノレール,羽田空港第１ビル,13,139.784653,35.549163,1
99,99336,9933610,99336,9933610,2700206,1,東京モノレール株式会社,東京モノレール,羽田空港第２ビル,13,139.787979,35.550734,1
99,99337,9933701,99337,9933701,1132605,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,新木場,13,139.827402,35.646172,1
99,99337,9933702,99337,9933702,9933702,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,東雲,13,139.804395,35.640987,1
99,99337,9933703,99337,9933703,9933703,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,国際展示場,13,139.791617,35.63441,1
99,99337,9933704,99337,9933704,9933704,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,東京テレポート,13,139.778896,35.62753,1
99,99337,9933705,99337,9933705,9933602,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,天王洲アイル,13,139.750793,35.620562,1
99,99337,9933706,99337,9933706,9933706,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,品川シーサイド,13,139.749549,35.608524,1
99,99337,9933707,99337,9933707,1133228,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,大井町,13,139.735025,35.607535,1
99,99337,9933708,99337,9933708,1130201,1,東京臨海高速鉄道株式会社,東京臨海高速鉄道,大崎,13,139.728439,35.619772,1
99,99338,9933801,99338,9933801,1130524,1,東葉高速鉄道株式会社,東葉高速鉄道,西船橋,12,139.958972,35.707127,1
99,99338,9933802,99338,9933802,9933802,1,東葉高速鉄道株式会社,東葉高速鉄道,東海神,12,139.980343,35.705888,1
99,99338,9933803,99338,9933803,9933803,1,東葉高速鉄道株式会社,東葉高速鉄道,飯山満,12,140.0223,35.71407,1
99,99338,9933804,99338,9933804,9932906,1,東葉高速鉄道株式会社,東葉高速鉄道,北習志野,12,140.04236,35.721674,1
99,99338,9933805,99338,9933805,9933805,1,東葉高速鉄道株式会社,東葉高速鉄道,船橋日大前,12,140.058962,35.726931,1
99,99338,9933806,99338,9933806,9933806,1,東葉高速鉄道株式会社,東葉高速鉄道,八千代緑が丘,12,140.073461,35.728884,1
99,99338,9933807,99338,9933807,9933807,1,東葉高速鉄道株式会社,東葉高速鉄道,八千代中央,12,140.103713,35.727807,1
99,99338,9933808,99338,9933808,9933808,1,東葉高速鉄道株式会社,東葉高速鉄道,村上,12,140.118375,35.723710,1
99,99338,9933809,99338,9933809,2300131,1,東葉高速鉄道株式会社,東葉高速鉄道,東葉勝田台,12,140.126075,35.715458,1
99,99339,9933901,99339,9933901,1130116,1,箱根登山鉄道株式会社,箱根登山鉄道,小田原,14,139.155396,35.256229,1
99,99339,9933902,99339,9933902,9933902,1,箱根登山鉄道株式会社,箱根登山鉄道,箱根板橋,14,139.145169,35.245169,1
99,99339,9933903,99339,9933903,9933903,1,箱根登山鉄道株式会社,箱根登山鉄道,風祭,14,139.129104,35.246229,1
99,99339,9933904,99339,9933904,9933904,1,箱根登山鉄道株式会社,箱根登山鉄道,入生田,14,139.121244,35.240894,1
99,99339,9933905,99339,9933905,9933905,1,箱根登山鉄道株式会社,箱根登山鉄道,箱根湯本,14,139.103743,35.233555,1
99,99339,9933906,99339,9933906,9933906,1,箱根登山鉄道株式会社,箱根登山鉄道,塔ノ沢,14,139.094016,35.234521,1
99,99339,9933907,99339,9933907,9933907,1,箱根登山鉄道株式会社,箱根登山鉄道,大平台,14,139.073849,35.238664,1
99,99339,9933908,99339,9933908,9933908,1,箱根登山鉄道株式会社,箱根登山鉄道,宮ノ下,14,139.063052,35.241913,1
99,99339,9933909,99339,9933909,9933909,1,箱根登山鉄道株式会社,箱根登山鉄道,小涌谷,14,139.053162,35.240374,1
99,99339,9933910,99339,9933910,9933910,1,箱根登山鉄道株式会社,箱根登山鉄道,彫刻の森,14,139.050856,35.246529,1
99,99339,9933911,99339,9933911,9933911,1,箱根登山鉄道株式会社,箱根登山鉄道,強羅,14,139.048162,35.25085,1
99,99340,9934001,99340,9934001,2300110,1,北総鉄道株式会社,北総鉄道,京成高砂,13,139.866875,35.750932,1
99,99340,9934002,99340,9934002,9934002,1,北総鉄道株式会社,北総鉄道,新柴又,13,139.879376,35.75101,1
99,99340,9934003,99340,9934003,9934003,1,北総鉄道株式会社,北総鉄道,矢切,12,139.899742,35.757503,1
99,99340,9934004,99340,9934004,9934004,1,北総鉄道株式会社,北総鉄道,北国分,12,139.914252,35.762916,1
99,99340,9934005,99340,9934005,9934005,1,北総鉄道株式会社,北総鉄道,秋山,12,139.930723,35.765299,1
99,99340,9934006,99340,9934006,1130521,1,北総鉄道株式会社,北総鉄道,東松戸,12,139.942957,35.769954,1
99,99340,9934007,99340,9934007,9934007,1,北総鉄道株式会社,北総鉄道,松飛台,12,139.957739,35.775377,1
99,99340,9934008,99340,9934008,9934008,1,北総鉄道株式会社,北総鉄道,大町,12,139.973567,35.775103,1
99,99340,9934009,99340,9934009,2100430,1,北総鉄道株式会社,北総鉄道,新鎌ケ谷,12,139.998361,35.779481,1
99,99340,9934010,99340,9934010,9934010,1,北総鉄道株式会社,北総鉄道,西白井,12,140.031545,35.784364,1
99,99340,9934011,99340,9934011,9934011,1,北総鉄道株式会社,北総鉄道,白井,12,140.0541,35.784723,1
99,99340,9934012,99340,9934012,9934012,1,北総鉄道株式会社,北総鉄道,小室,12,140.076073,35.787004,1
99,99340,9934013,99340,9934013,9934013,1,北総鉄道株式会社,北総鉄道,千葉ニュータウン中央,12,140.116159,35.800175,1
99,99340,9934014,99340,9934014,9934014,1,北総鉄道株式会社,北総鉄道,印西牧の原,12,140.166911,35.803608,1
99,99340,9934015,99340,9934015,9934015,1,北総鉄道株式会社,北総鉄道,印旛日本医大,12,140.203112,35.787512,1
99,99341,9934101,99341,9934101,2100908,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,新藤原,9,139.732963,36.852505,1
99,99341,9934102,99341,9934102,9934102,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,龍王峡,9,139.718542,36.860909,1
99,99341,9934103,99341,9934103,9934103,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,川治温泉,9,139.703775,36.884036,1
99,99341,9934104,99341,9934104,9934104,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,川治湯元,9,139.702772,36.895126,1
99,99341,9934105,99341,9934105,9934105,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,湯西川温泉,9,139.68824,36.929482,1
99,99341,9934106,99341,9934106,9934106,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,中三依温泉,9,139.69614,36.985843,1
99,99341,9934107,99341,9934107,9934107,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,上三依塩原温泉口,9,139.727168,37.014461,1
99,99341,9934108,99341,9934108,9934108,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,男鹿高原,9,139.723845,37.04784,1
99,99341,9934109,99341,9934109,9921621,1,野岩鉄道株式会社,野岩鉄道会津鬼怒川線,会津高原尾瀬口,7,139.705067,37.089949,1
99,99342,9934201,99305,9934201,1130218,1,東京都交通局,日暮里・舎人ライナー,日暮里,13,139.771287,35.727908,1
99,99342,9934202,99305,9934202,1130217,1,東京都交通局,日暮里・舎人ライナー,西日暮里,13,139.766857,35.731954,1
99,99342,9934203,99305,9934203,9934203,1,東京都交通局,日暮里・舎人ライナー,赤土小学校前,13,139.768989,35.742454,1
99,99342,9934204,99305,9934204,9930509,1,東京都交通局,日暮里・舎人ライナー,熊野前,13,139.769695,35.748972,1
99,99342,9934205,99305,9934205,9934205,1,東京都交通局,日暮里・舎人ライナー,足立小台,13,139.770381,35.754658,1
99,99342,9934206,99305,9934206,9934206,1,東京都交通局,日暮里・舎人ライナー,扇大橋,13,139.770808,35.763897,1
99,99342,9934207,99305,9934207,9934207,1,東京都交通局,日暮里・舎人ライナー,高野,13,139.770679,35.768359,1
99,99342,9934208,99305,9934208,9934208,1,東京都交通局,日暮里・舎人ライナー,江北,13,139.770306,35.774021,1
99,99342,9934209,99305,9934209,9934209,1,東京都交通局,日暮里・舎人ライナー,西新井大師西,13,139.770094,35.781505,1
99,99342,9934210,99305,9934210,9934210,1,東京都交通局,日暮里・舎人ライナー,谷在家,13,139.770043,35.788774,1
99,99342,9934211,99305,9934211,9934211,1,東京都交通局,日暮里・舎人ライナー,舎人公園,13,139.770183,35.79623,1
99,99342,9934212,99305,9934212,9934212,1,東京都交通局,日暮里・舎人ライナー,舎人,13,139.770108,35.8057,1
99,99342,9934213,99305,9934213,9934213,1,東京都交通局,日暮里・舎人ライナー,見沼代親水公園,13,139.770719,35.814544,1
99,99343,9934301,99316,9934301,1130607,2,横浜市交通局,横浜市営地下鉄グリーンライン,中山,14,139.54032,35.515029,1
99,99343,9934302,99316,9934302,9934302,2,横浜市交通局,横浜市営地下鉄グリーンライン,川和町,14,139.548745,35.52802,1
99,99343,9934303,99316,9934303,9934303,2,横浜市交通局,横浜市営地下鉄グリーンライン,都筑ふれあいの丘,14,139.561359,35.536583,1
99,99343,9934304,99316,9934304,9931604,2,横浜市交通局,横浜市営地下鉄グリーンライン,センター南,14,139.574325,35.545863,1
99,99343,9934305,99316,9934305,9931603,2,横浜市交通局,横浜市営地下鉄グリーンライン,センター北,14,139.578386,35.553534,1
99,99343,9934306,99316,9934306,9934306,2,横浜市交通局,横浜市営地下鉄グリーンライン,北山田,14,139.592258,35.561077,1
99,99343,9934307,99316,9934307,9934307,2,横浜市交通局,横浜市営地下鉄グリーンライン,東山田,14,139.604369,35.554302,1
99,99343,9934308,99316,9934308,9934308,2,横浜市交通局,横浜市営地下鉄グリーンライン,高田,14,139.619944,35.549713,1
99,99343,9934309,99316,9934309,9934309,2,横浜市交通局,横浜市営地下鉄グリーンライン,日吉本町,14,139.633554,35.549883,1
99,99343,9934310,99316,9934310,2600113,2,横浜市交通局,横浜市営地下鉄グリーンライン,日吉,14,139.647008,35.553313,1
99,99401,9940101,99401,9940101,1131120,1,富士急行株式会社,富士急行,大月,19,138.942248,35.612938,1
99,99401,9940102,99401,9940102,9940102,1,富士急行株式会社,富士急行,上大月,19,138.938128,35.609341,1
99,99401,9940103,99401,9940103,9940103,1,富士急行株式会社,富士急行,田野倉,19,138.931271,35.593456,1
99,99401,9940104,99401,9940104,9940104,1,富士急行株式会社,富士急行,禾生,19,138.929191,35.575175,1
99,99401,9940105,99401,9940105,9940105,1,富士急行株式会社,富士急行,赤坂,19,138.916035,35.566093,1
99,99401,9940106,99401,9940106,9940106,1,富士急行株式会社,富士急行,都留市,19,138.907525,35.557199,1
99,99401,9940107,99401,9940107,9940107,1,富士急行株式会社,富士急行,谷村町,19,138.904631,35.550744,1
99,99401,9940108,99401,9940108,9940108,1,富士急行株式会社,富士急行,都留文科大学前,19,138.896438,35.542531,1
99,99401,9940109,99401,9940109,9940109,1,富士急行株式会社,富士急行,十日市場,19,138.887489,35.538881,1
99,99401,9940110,99401,9940110,9940110,1,富士急行株式会社,富士急行,東桂,19,138.870758,35.536334,1
99,99401,9940111,99401,9940111,9940111,1,富士急行株式会社,富士急行,三つ峠,19,138.84555,35.524291,1
99,99401,9940112,99401,9940112,9940112,1,富士急行株式会社,富士急行,寿,19,138.82558,35.508442,1
99,99401,9940113,99401,9940113,9940113,1,富士急行株式会社,富士急行,葭池温泉前,19,138.812212,35.502084,1
99,99401,9940114,99401,9940114,9940114,1,富士急行株式会社,富士急行,下吉田,19,138.80366,35.497909,1
99,99401,9940115,99401,9940115,9940115,1,富士急行株式会社,富士急行,月江寺,19,138.798105,35.493313,1
99,99401,9940116,99401,9940116,9940116,1,富士急行株式会社,富士急行,富士吉田,19,138.795686,35.483536,1
99,99401,9940117,99401,9940117,9940117,1,富士急行株式会社,富士急行,富士急ハイランド,19,138.782048,35.488974,1
99,99401,9940118,99401,9940118,9940118,1,富士急行株式会社,富士急行,河口湖,19,138.768852,35.498231,1
99,99402,9940201,99402,9940201,1134225,1,北越急行株式会社,北越急行ほくほく線,六日町,15,138.875872,37.067065,1
99,99402,9940202,99402,9940202,9940202,1,北越急行株式会社,北越急行ほくほく線,魚沼丘陵,15,138.877619,37.09614,1
99,99402,9940203,99402,9940203,9940203,1,北越急行株式会社,北越急行ほくほく線,美佐島,15,138.789774,37.130996,1
99,99402,9940204,99402,9940204,9940204,1,北越急行株式会社,北越急行ほくほく線,しんざ,15,138.768339,37.139675,1
99,99402,9940205,99402,9940205,1140729,1,北越急行株式会社,北越急行ほくほく線,十日町,15,138.756188,37.134562,1
99,99402,9940206,99402,9940206,9940206,1,北越急行株式会社,北越急行ほくほく線,まつだい,15,138.613884,37.132209,1
99,99402,9940207,99402,9940207,9940207,1,北越急行株式会社,北越急行ほくほく線,ほくほく大島,15,138.509551,37.146997,1
99,99402,9940208,99402,9940208,9940208,1,北越急行株式会社,北越急行ほくほく線,虫川大杉,15,138.441409,37.154897,1
99,99402,9940209,99402,9940209,9940209,1,北越急行株式会社,北越急行ほくほく線,うらがわら,15,138.419047,37.159285,1
99,99402,9940210,99402,9940210,9940210,1,北越急行株式会社,北越急行ほくほく線,大池いこいの森,15,138.373406,37.18442,1
99,99402,9940211,99402,9940211,9940211,1,北越急行株式会社,北越急行ほくほく線,くびき,15,138.361689,37.198168,1
99,99402,9940212,99402,9940212,1140403,1,北越急行株式会社,北越急行ほくほく線,犀潟,15,138.305154,37.210345,1
99,99403,9940301,99403,9940301,9940301,1,しなの鉄道株式会社,しなの鉄道,軽井沢,20,138.635096,36.342889,1
99,99403,9940302,99403,9940302,9940302,1,しなの鉄道株式会社,しなの鉄道,中軽井沢,20,138.593147,36.347576,1
99,99403,9940303,99403,9940303,9940303,1,しなの鉄道株式会社,しなの鉄道,信濃追分,20,138.558582,36.335538,1
99,99403,9940304,99403,9940304,9940304,1,しなの鉄道株式会社,しなの鉄道,御代田,20,138.50619,36.318986,1
99,99403,9940305,99403,9940305,9940305,1,しなの鉄道株式会社,しなの鉄道,平原,20,138.453926,36.308606,1
99,99403,9940306,99403,9940306,1140131,1,しなの鉄道株式会社,しなの鉄道,小諸,20,138.421715,36.326903,1
99,99403,9940307,99403,9940307,9940307,1,しなの鉄道株式会社,しなの鉄道,滋野,20,138.363543,36.342586,1
99,99403,9940308,99403,9940308,9940308,1,しなの鉄道株式会社,しなの鉄道,田中,20,138.329414,36.354433,1
99,99403,9940309,99403,9940309,9940309,1,しなの鉄道株式会社,しなの鉄道,大屋,20,138.297109,36.369566,1
99,99403,9940310,99403,9940310,9940310,1,しなの鉄道株式会社,しなの鉄道,信濃国分寺,20,138.273385,36.378592,1
99,99403,9940311,99403,9940311,9940311,1,しなの鉄道株式会社,しなの鉄道,上田,20,138.249298,36.396579,1
99,99403,9940312,99403,9940312,9940312,1,しなの鉄道株式会社,しなの鉄道,西上田,20,138.20855,36.417318,1
99,99403,9940313,99403,9940313,9940313,1,しなの鉄道株式会社,しなの鉄道,テクノさかき,20,138.188204,36.440584,1
99,99403,9940314,99403,9940314,9940314,1,しなの鉄道株式会社,しなの鉄道,坂城,20,138.181315,36.46195,1
99,99403,9940315,99403,9940315,9940315,1,しなの鉄道株式会社,しなの鉄道,戸倉,20,138.153017,36.492913,1
99,99403,9940316,99403,9940316,9940316,1,しなの鉄道株式会社,しなの鉄道,屋代,20,138.128191,36.532062,1
99,99403,9940317,99403,9940317,9940317,1,しなの鉄道株式会社,しなの鉄道,屋代高校前,20,138.132489,36.547853,1
99,99403,9940318,99403,9940318,1140301,1,しなの鉄道株式会社,しなの鉄道,篠ノ井,20,138.138046,36.5771,1
99,99403,9940319,99403,9940315,9940319,1,しなの鉄道株式会社,しなの鉄道,千曲,20,138.141661,36.509039,1
99,99404,9940401,99404,9940401,9940311,1,上田交通株式会社,上田電鉄別所線,上田,20,138.24882,36.396691,1
99,99404,9940402,99404,9940402,9940402,1,上田交通株式会社,上田電鉄別所線,城下,20,138.242712,36.392454,1
99,99404,9940403,99404,9940403,9940403,1,上田交通株式会社,上田電鉄別所線,三好町,20,138.235585,36.391712,1
99,99404,9940404,99404,9940404,9940404,1,上田交通株式会社,上田電鉄別所線,赤坂上,20,138.227224,36.391301,1
99,99404,9940405,99404,9940405,9940405,1,上田交通株式会社,上田電鉄別所線,上田原,20,138.221439,36.390488,1
99,99404,9940406,99404,9940406,9940406,1,上田交通株式会社,上田電鉄別所線,寺下,20,138.21634,36.38388,1
99,99404,9940407,99404,9940407,9940407,1,上田交通株式会社,上田電鉄別所線,神畑,20,138.216965,36.377841,1
99,99404,9940408,99404,9940408,9940408,1,上田交通株式会社,上田電鉄別所線,大学前,20,138.215171,36.371287,1
99,99404,9940409,99404,9940409,9940409,1,上田交通株式会社,上田電鉄別所線,下之郷,20,138.217227,36.363249,1
99,99404,9940410,99404,9940410,9940410,1,上田交通株式会社,上田電鉄別所線,中塩田,20,138.204728,36.363212,1
99,99404,9940411,99404,9940411,9940411,1,上田交通株式会社,上田電鉄別所線,塩田町,20,138.198445,36.360888,1
99,99404,9940412,99404,9940412,9940412,1,上田交通株式会社,上田電鉄別所線,中野,20,138.193438,36.360654,1
99,99404,9940413,99404,9940413,9940413,1,上田交通株式会社,上田電鉄別所線,舞田,20,138.18288,36.359621,1
99,99404,9940414,99404,9940414,9940414,1,上田交通株式会社,上田電鉄別所線,八木沢,20,138.175786,36.358365,1
99,99404,9940415,99404,9940415,9940415,1,上田交通株式会社,上田電鉄別所線,別所温泉,20,138.161924,36.353121,1
99,99405,9940501,99405,9940501,1140305,1,長野電鉄株式会社,長野電鉄長野線,長野,20,138.188396,36.644341,1
99,99405,9940502,99405,9940502,9940502,1,長野電鉄株式会社,長野電鉄長野線,市役所前,20,138.191488,36.649141,1
99,99405,9940503,99405,9940503,9940503,1,長野電鉄株式会社,長野電鉄長野線,権堂,20,138.19188,36.653088,1
99,99405,9940504,99405,9940504,9940504,1,長野電鉄株式会社,長野電鉄長野線,善光寺下,20,138.193513,36.658673,1
99,99405,9940505,99405,9940505,9940505,1,長野電鉄株式会社,長野電鉄長野線,本郷,20,138.204014,36.662567,1
99,99405,9940506,99405,9940506,9940506,1,長野電鉄株式会社,長野電鉄長野線,桐原,20,138.213030,36.665642,1
99,99405,9940507,99405,9940507,9940507,1,長野電鉄株式会社,長野電鉄長野線,信濃吉田,20,138.220904,36.667428,1
99,99405,9940508,99405,9940508,9940508,1,長野電鉄株式会社,長野電鉄長野線,朝陽,20,138.240635,36.666326,1
99,99405,9940509,99405,9940509,9940509,1,長野電鉄株式会社,長野電鉄長野線,附属中学前,20,138.248298,36.662488,1
99,99405,9940510,99405,9940510,9940510,1,長野電鉄株式会社,長野電鉄長野線,柳原,20,138.258317,36.663438,1
99,99405,9940511,99405,9940511,9940511,1,長野電鉄株式会社,長野電鉄長野線,村山,20,138.279556,36.659295,1
99,99405,9940512,99405,9940512,9940512,1,長野電鉄株式会社,長野電鉄長野線,日野,20,138.289574,36.655621,1
99,99405,9940513,99405,9940513,9940513,1,長野電鉄株式会社,長野電鉄長野線,須坂,20,138.304239,36.656841,1
99,99405,9940514,99405,9940514,9940514,1,長野電鉄株式会社,長野電鉄長野線,北須坂,20,138.308705,36.678283,1
99,99405,9940515,99405,9940515,9940515,1,長野電鉄株式会社,長野電鉄長野線,小布施,20,138.312771,36.698942,1
99,99405,9940516,99405,9940516,9940516,1,長野電鉄株式会社,長野電鉄長野線,都住,20,138.322086,36.704122,1
99,99405,9940517,99405,9940517,9940517,1,長野電鉄株式会社,長野電鉄長野線,桜沢,20,138.349642,36.712641,1
99,99405,9940518,99405,9940518,9940518,1,長野電鉄株式会社,長野電鉄長野線,延徳,20,138.362693,36.726973,1
99,99405,9940519,99405,9940519,9940519,1,長野電鉄株式会社,長野電鉄長野線,信州中野,20,138.364901,36.74476,1
99,99405,9940520,99405,9940520,9940520,1,長野電鉄株式会社,長野電鉄長野線,中野松川,20,138.374252,36.750615,1
99,99405,9940521,99405,9940521,9940521,1,長野電鉄株式会社,長野電鉄長野線,信濃竹原,20,138.393672,36.761045,1
99,99405,9940522,99405,9940522,9940522,1,長野電鉄株式会社,長野電鉄長野線,夜間瀬,20,138.403322,36.759998,1
99,99405,9940523,99405,9940523,9940523,1,長野電鉄株式会社,長野電鉄長野線,上条,20,138.407619,36.749641,1
99,99405,9940524,99405,9940524,9940524,1,長野電鉄株式会社,長野電鉄長野線,湯田中,20,138.414877,36.741659,1
99,99406,9940601,99406,9940601,9940316,1,長野電鉄株式会社,長野電鉄屋代線,屋代,20,138.128534,36.531972,1
99,99406,9940602,99406,9940602,9940602,1,長野電鉄株式会社,長野電鉄屋代線,東屋代,20,138.132084,36.542321,1
